pull_request_id	id	comment_id	body	Thanks	Sorry	Calm	Nervous	Careless	Cautious	Agressive	Defensive	Happy	Angry	pull_request_status
33895	4107	2573	Ah (thanks for clarifying)! Cool. :-)	1	0	0	0	0	0	0	0	0	0	1
34383	4108	2574	It's not immediately obvious what this means	0	0	0	0	0	1	1	0	0	0	1
34384	4109	2575	Why ?  And why not  ?  	0	0	0	0	0	0	0	1	0	0	0
34384	4110	2576	"This freezes a post-processed copy of as per the packager configuration.  For , this is no problem.  For  and , it might be more of a problem, as users installing the package might be using another   Python (for the "	0	0	0	0	0	1	0	0	0	0	0
34384	4111	2577	"Why do we need a lib/ directory?  Is that a requirement of the packager?  If yes, then why the requirement?"	0	0	0	0	0	1	0	0	0	0	0
34383	4112	2578	you want more DSL syntax in-between?	0	0	0	0	0	1	0	0	0	0	1
34384	4113	2579	"I just checked the Makefile, and unless mistaken, I see no dependency on GNU make.  This Makefile would run on any make.  The  construct and the  construct are not uniformly supported however,   that's likely why I avoided them.  Do you have any rea"	0	0	1	0	0	1	0	0	0	0	0
34383	4114	2580	"yeah, otherwise it'll trip people up"	0	0	1	0	0	0	0	0	0	0	1
34394	4115	2581	"dont bump versions of projects that are not yours, that's not related to the commit and it's up to the author(s) to decide"	0	0	0	0	0	0	1	1	0	1	0
34373	4116	2582	"It's being used on line 65  because  was giving an ""only variables should be passed by reference"" error because uses a reference, and the result from the explode call can't be used directly.     I could"	0	0	0	0	0	1	0	0	0	0	1
34399	4117	2583	"I'm not sure exactly what to do here, feel free to add a commit to this branch or leave a comment with exact syntax of how to properly clean this up. Otherwise, we'll remove it to avoid Chrome issues."	0	0	0	1	0	0	0	0	0	0	0
34257	4118	2584	"Richard,    That may just be habit on my part. in the top level makes it  ignore beams everywhere. I can fix that and resubmit the pull request  if you like.    Eric  "	0	0	1	1	0	0	0	0	0	0	1
34268	4119	2585	Don't remove  prefixes. They need to avoid conflicts with 's members.	0	0	0	0	0	1	0	0	0	0	1
34408	4120	2586	these three lines could probably be replaced with  or similar	0	0	1	0	0	1	0	0	0	0	-1
34407	4121	2587	"Do we want to log this? If it's unlikely to happen maybe take out the try catch, if it's likely to happen shouldn't we be able to see the error?"	0	0	0	1	0	1	0	0	0	0	1
34412	4122	2588	please add the tags for proper javadoc formatting	0	0	1	0	0	1	0	0	0	0	1
34412	4123	2589	how do we deal with something like pig using several of these in one job? the class conf values will clash.	0	0	0	1	0	1	0	0	0	0	1
34417	4124	2590	small nit-pick but  and  :D whitespace	0	0	1	0	0	1	0	0	0	0	1
34408	4125	2591	"I considered that, but I wanted to leverage Javascript's internal methods for capitalization due to edge cases with foreign alphabets:    , for example.    It's possible to make a regex that covers most of these cases, but I felt "	0	0	1	0	0	0	0	0	0	0	-1
34403	4126	2592	Are there any problems by  ?	0	0	0	1	0	1	0	0	0	0	1
34408	4127	2593	was this removed or is the diff just weird haha	0	0	0	1	0	1	0	0	0	0	-1
34420	4128	2594	"Add some spacing around the arg here, please."	0	0	1	0	0	1	0	0	0	0	1
34408	4129	2595	I don't remember removing the camelcase method... o_0	0	0	1	0	0	0	0	0	0	0	-1
33935	4130	2596	"If there's a value in the explicitness, I agree. To me this is just extra chars though, everyone knows in Python that return is None."	0	0	0	0	0	0	0	1	0	0	1
34420	4131	2597	"I think this might be redundant. On 185, it attempts to use ""default-icon"", which is specified in the config and inserted into the page via butter. Added this ticket to help: "	0	0	1	0	0	1	0	0	0	0	1
34423	4132	2598	Removing call to  here because it is already called when the adjustment is created via an  call back in the adjustment.	0	0	1	0	0	0	0	0	0	0	0
33935	4133	2599	Sure is. Thanks.	1	0	0	0	0	0	0	0	0	0	1
34423	4134	2600	"I felt this test need to be re-written to actually test against a real adjustment, but everything was so mocked out I wasn't sure how to best rewrite the test.  Opted to just prevent the test from breaking   instead."	0	0	0	1	0	0	0	1	0	0	0
34420	4135	2601	Make sure these other var declarations line up with the first variable (not at the beginning of the line).	0	0	0	0	0	0	1	0	0	0	1
34001	4136	2602	Removed -- also added a comment indicating that empty value is equivalent to accept all	0	0	1	0	0	0	0	0	0	0	1
34254	4137	2603	"I'd rather keep the classes different. A child theme that would want to, say, float entry-meta to the left would need to add extra to override the footer. Just because they are styled the same in   thematic doesn't mean child "	0	0	1	0	0	0	0	0	0	0	1
34435	4138	2604	Isn't it better to patch up the callbacks to accept Error objects instead? You're throwing useful information away now (the stack trace) and it's not idiomatic node (but perhaps it's idiomatic c9).	0	0	0	0	0	1	1	0	0	0	1
34412	4139	2605	it is formatted. looks quite pretty :) 	0	0	0	0	0	0	0	0	1	0	1
34437	4140	2606	This explanation tells the reader nothing about what this is useful for.	0	0	0	0	0	1	1	1	0	0	1
34437	4141	2607	I'd suggest:	0	0	1	0	0	0	0	0	0	0	1
34437	4142	2608	Might want to clarify which headers override which.	0	0	1	0	0	1	0	0	0	0	1
34232	4143	2609	"Also, the variable doesn't work when nothing is specified. The default I supplied of 'default' doesn't do what I had hoped. :( This is a block issue."	0	0	0	1	0	0	0	0	0	0	1
34333	4144	2610	"Indeed, it surely is. I wonder why the spec testing the old-style hashes didn't fail when I changed that. I'll push a fix back."	0	0	0	0	0	1	0	0	0	0	1
34412	4145	2611	"Each pig loader would set the config appropriately. In this current use case directly extends this class, so this conf is not used at all.    The config limitation applies only to MR jobs. If an MR job does need to use multiple i"	0	0	1	0	0	0	0	0	0	0	1
34254	4146	2612	"i think classes make sense when the styles are intended to be re-used.  or to continue your example, if you wanted to float the header's entry-meta, but not the footer you'd do     anyway,  i can agree to leave it as is.  "	0	0	1	0	0	1	0	0	0	0	1
34428	4147	2613	"I corrected this mistake in my project but not in repository, now it shoud be ok."	0	0	1	0	0	0	0	0	0	0	1
34333	4148	2614	"It seems that the  object is available once  is run. I've tested this in irb on 1.9.3 and 1.8.7, and it seems to be the same in both. That would explain why the spec testing the old-style hash isn't failing."	0	0	1	0	0	0	0	0	0	0	1
34384	4149	2615	Not exactly sure why. Probably I was trying to make it work and it was a way to make it work on my Ubuntu	0	0	0	0	1	0	0	1	0	0	0
33935	4150	2616	"I'm not everyone, then; I only found out about it a month ago and still have to remind myself every so often. I'll keep it in, if for nothing else than to keep my dumb brain happy. :P"	0	0	0	0	0	0	0	1	0	0	1
33935	4151	2617	"I'm cool, whatever works for you mate :)"	0	0	1	0	0	0	0	0	0	0	1
34384	4152	2618	Frankly speaking I don't know exactly what are you referring to :) Feel free to fix it the way it works best for everyone!	0	0	1	0	0	0	0	0	0	0	0
34384	4153	2619	"I don't think there's a requirement, but I feel it is better to ""isolate"" non-lisp files from lisp files. It seems to be more clean to me"	0	0	1	0	0	1	0	0	0	0	0
32412	4154	2620	"Um, I don't know.  I don't remember changing that and probably did it by accident. "	0	0	0	1	0	0	0	1	0	0	0
34407	4155	2621	See the fail through. This error will be exposed as a javascript error upstream. The actual stack will not but in production mode this isn't really helpful.	0	0	0	0	0	1	0	0	0	0	1
33951	4156	2622	"ya figured that out. But if we are not using it, then we should not have it in there. So, please make those changes as well, either way is fine with me :) -- using it or removing it. "	0	0	0	0	0	1	0	0	0	0	0
34373	4157	2623	"Yes please just set the variable and grab the last item that way. I know it's silly, but I don't like the idea of adding an undocumented method just for this. The rest of the PR is perfect :)"	0	0	1	0	0	0	0	0	0	0	1
34451	4158	2624	I forgot to uncomment this line before submitting the pull request.	0	1	0	0	1	0	0	0	0	0	1
34420	4159	2625	"Instead of this, why not just keep 185 the way it was, and use something like  ?"	0	0	0	0	0	0	0	1	0	0	1
34384	4160	2626	"Well, if Pymacs was any sizable, yes.  With only two files, it's a tiny project, not worth much structure!"	0	0	0	0	0	0	0	1	0	0	0
34372	4161	2627	i think we can go ahead and move this one to the standard response format	0	0	1	0	0	0	0	0	0	0	1
34373	4162	2628	"Sounds good, updated."	1	0	1	0	0	0	0	0	0	0	1
34257	4163	2629	"Yeah, I prefer to put in the respective subdirectories as needed."	0	0	1	0	0	1	0	0	0	0	1
34384	4164	2630	"OK, I was not clear enough, sorry.  In any case, there is no clear solution in sight.  My only guess is that packaging should address some case considered to be ""most usual"", like maybe Python 2, and   not running Mac OS.  For anything else, Pymacs should b"	0	1	0	0	0	0	0	0	0	0	0
34257	4165	2631	No worries. I will update the pull request.	0	0	1	0	0	0	0	0	0	0	1
34268	4166	2632	Fixed. Sorry.  Looks like for current dmd even private  has to be ...	0	1	0	0	0	0	0	0	0	0	1
34372	4167	2633	lets go ahead and rename all the / params to 	0	0	1	0	0	0	0	0	0	0	1
34460	4168	2634	"There's a small problem here - in 1.8.7, there's no :"	0	0	0	0	0	1	0	0	0	0	0
34471	4169	2635	We should use the  variant here to better deal with hot code upgrades.	0	0	1	0	0	1	0	0	0	0	1
34471	4170	2636	"Also, I don't think you mean to call  inside the spawned process, do you?"	0	0	0	0	0	1	0	0	0	0	1
34358	4171	2637	"They do throttle. I was on HSPA+ according to my phone, but it was at 120kbps."	0	0	1	0	0	0	0	0	0	0	1
10150	4172	2638	Were you trying to test user input here and had trouble?	0	0	1	0	0	1	0	0	0	0	0
34358	4173	2639	It's harsher to suggest not accepting the offer!	0	0	0	0	0	0	1	1	0	0	1
34116	4174	2640	The quoted strings are an artifact of variable interpolation in 	0	0	1	0	0	0	0	0	0	0	0
34489	4175	2641	Not sure why we have this doc.  Does it actually work?	0	0	0	1	0	1	0	0	0	0	0
34489	4176	2642	"not sure if you meant to type this or not, i might have written ""...infact the last 4 digits are ignored"""	0	0	0	0	0	1	0	0	0	0	0
34489	4177	2643	Sorry to be picky but it is somewhat important here: user's subscriptions	0	0	0	0	0	1	0	0	0	0	0
34492	4178	2644	you can avoid parenthesis near .	0	0	1	0	0	1	0	0	0	0	1
34461	4179	2645	This looks like it's indented the wrong amount. What's going on here?	0	0	0	0	0	1	0	0	0	0	-1
34355	4180	2646	"Yes, you are right, but should be, so the fix is somewhat different. will, as far as I can see, always be greater than or equal to zero, so I removed that constraint.  I'll open a new pull request for the fix."	0	0	0	0	0	0	0	1	0	0	0
34254	4181	2647	True. Maybe it's just me that prefer writing my css with only class selectors as far as possible.    I agree on avoiding renaming as far as possible. It would keep the connection with the original Thematic strong and help people who are familiar with it t	0	0	1	0	0	0	0	0	0	0	1
34495	4182	2648	Doesn't this always add -E? The original added the -E option conditionally.	0	0	0	0	0	1	0	0	0	0	0
34497	4183	2649	"I think  needs to be escaped here, otherwise this isn't safe against injection. The URL validator is perfectly okay with e.g. ."	0	0	0	0	0	1	0	0	0	0	0
10149	4184	2650	I guess the reason I got mixed up is because I thought the 'replay' method had to be defined in for the test to pass. When I wrote the test and ran it without writing the  it still passed...     Your example makes a lot of	0	0	1	0	0	0	0	0	0	0	0
34501	4185	2651	"What about: ""Inherently incompatible device detected.""?"	0	0	1	0	0	0	0	0	0	0	1
34495	4186	2652	Will  be unset in the exec'ed perl code later on?	0	0	0	1	0	1	0	0	0	0	0
34495	4187	2653	"That is a good question...I would imagine so since it's using perl, and will setup a whole new perl environment within that seperate binary?"	0	0	0	1	0	0	0	0	0	0	0
34505	4188	2654	please use names for variables	0	0	1	0	0	1	0	0	0	0	1
34507	4189	2655	I was forced to read the ruby-docs because I couldn't figure out how to easily compare elements in an array and see which had a higher value (in this case - an integer greater than the other). What   would be the more conventional way? To use inject?       	0	0	0	1	0	1	0	0	0	0	0
34505	4190	2656	what about filtering by type *and* tag ?	0	0	0	0	0	1	0	0	0	0	1
34505	4191	2657	I would use to be sure not to overwrite some previous condition	0	0	1	0	0	0	0	0	0	0	1
34505	4192	2658	you should add the empty line before the return statements	0	0	1	0	0	1	0	0	0	0	1
34254	4193	2659	"rewriting history!?  sheesh.... i bow down before you.  i did a non-auto merge on another issue (adding the meta viewport)... involved creating a local branch for thematic5, creating a new fork, pulling   the changes from my helga fork, then merging to the "	0	0	1	0	0	0	0	0	0	0	1
33786	4194	2660	Adding method  to determine how much to read when flushing the queue.  Now it's possible to allocate enough buffer space to read the entire queue in 1 pass.  	0	0	1	0	0	0	0	0	0	0	0
33786	4195	2661	"This method is not currently used, but maybe useful in the future to determine the number of events in the event queue.  Currently, all events are flushed."	0	0	1	0	0	0	0	0	0	0	0
34507	4196	2662	"You could sort and then take the highest value... maybe something like        To see what this is doing, try a simple example:    "	0	0	1	0	0	0	0	0	0	0	0
33786	4197	2663	Only directories will be added to the inotify watch.  It will be up to the client that calls to determine if the file/directory that changed was the one of interest.	0	0	1	0	0	1	0	0	0	0	0
34507	4198	2664	"Or this, which is just as cool:    "	0	0	1	0	0	0	0	0	0	0	0
34525	4199	2665	"""Temporary"" doesn't need to be capitalized, right?"	0	0	0	1	0	1	0	0	0	0	1
34527	4200	2666	DNA and fingerprint hashes are not the same.	0	0	0	0	0	0	1	1	0	0	1
33786	4201	2667	"Yes, it is possible to miss changes that occur between calls to .  This is the current behavior of .  If there is no change and the timeout expires, then a file/directory is changed between the subsequent   call to CF"	0	0	1	0	0	1	0	0	0	0	0
34254	4202	2668	I saw that. Geek cred to you!   But isn't the pull request simpler then? Seems like it to me.  If you write in your commit message somewhere  github will automagically close the issue for you. Very handy.	0	0	1	0	0	1	0	0	0	0	1
34505	4203	2669	Didn't consider it as being used at the time but now that you mention it; I am adding a refactoring to allow the possibility	0	0	1	0	0	0	0	0	0	0	1
34505	4204	2670	Agreed; is now part of the approach for the allowance of both tag and type	0	0	1	0	0	0	0	0	0	0	1
34254	4205	2671	"well the pull request was saying the source was different now.... since the upstream master had been changed by merging in another of my pull requests, so it suggested this as an alternative method.    it definitely was a pain doing it with the "	0	0	1	0	0	0	0	0	0	0	1
34507	4206	2672	I couldn't get this to work? I keep getting wrong number of arguments (1 for 0) for sort. I checked the docs but I'm not sure what's exactly happening with - I'm assuming it's a proc which is basically   just a block of code and you're passing i	0	0	0	1	0	1	0	0	0	0	0
34505	4207	2673	"does this method return a query builder ? If yes, it should be renamed as it is rather confusing: it has the same name than Doctrine's magical method returning an array"	0	0	0	0	0	1	0	0	0	0	1
34542	4208	2674	"Should probably specify that  is for tcsh and ""export"" is for bash, and also say that people should add these lines to their or so they don't have to run them all the time."	0	0	0	0	0	1	0	0	0	0	1
34542	4209	2675	"Might help to add  before this, and possibly add  before the svn co line."	0	0	0	0	0	1	0	0	0	0	1
34505	4210	2676	I agree; that is a legacy method that I did not dare touch without a thorough search	0	0	0	1	0	1	0	0	0	0	1
34505	4211	2677	"even if this code is not part of the changes, it is not safe. This uses string concatenation to set the ids, not a query parameter.  you should be writing are ava"	0	0	1	0	0	0	0	0	0	0	1
34507	4212	2678	"oh right, I it's  .... either way, that's active support magic that calls on each object in the array, then sorts by it."	0	0	1	0	0	0	0	0	0	0	0
34544	4213	2679	"Ideally, I'd like to see this formatting:  "	0	0	1	0	0	1	0	0	0	0	1
34505	4214	2680	this should be of type to be consistent	0	0	1	0	0	1	0	0	0	0	1
34505	4215	2681	Searched code and renamed method	0	0	1	0	0	0	0	0	0	0	1
34505	4216	2682	I did not know; because you feed it an array I assumed it was escaped by Doctrine	0	0	0	0	0	1	0	0	0	0	1
34544	4217	2683	"This should be fixed now, I think."	0	0	1	0	0	1	0	0	0	0	1
34544	4218	2684	"why ""system""?"	0	0	0	0	0	1	0	0	0	0	1
34544	4219	2685	Didn't we decide on an fix for this issue?	0	0	0	0	0	1	0	0	0	0	1
34544	4220	2686	Let's break this function into multiple lines	0	0	1	0	0	0	0	0	0	0	1
34544	4221	2687	"I think we decided on a fix, no?"	0	0	0	0	0	1	0	0	0	0	1
34505	4222	2688	Fixed in next push; quotes are also removed for consistency	0	0	1	0	0	0	0	0	0	0	1
34507	4223	2689	Sweet! Thx. That got it working. 	1	0	0	0	0	0	0	0	0	0	0
34554	4224	2690	"The value in the exception message should be received, not .  Another spot I missed when I converted to an array of chunks.     I see -- the  call still worked because it was always asking for more than remained. "	0	0	0	0	0	0	0	1	0	0	1
34555	4225	2691	I believe the newly introduced 'newline' production should be used here (as it is used bellow in other places). This form would not work on POSIX platforms where the '  ' is normally not present in the text so the parser will reject the  source.	0	0	0	0	0	1	0	0	0	0	0
34556	4226	2692	"Doesn't this fail in the 1 case (in English) and print ""1 questions in the last 3 days""? In Polish, this fails in the 1 and 2 cases (I think that's right)."	0	0	0	1	0	1	0	0	0	0	0
34555	4227	2693	"Yes, this is IMO the correct cross platform way."	0	0	1	0	0	0	0	0	0	0	0
34556	4228	2694	Wow--that's so cool! I never thought of doing that.	1	0	0	0	0	0	0	0	1	0	0
34556	4229	2695	"shhh, i hate putting CSS in the HTML but I don't see any other good option here :-)"	0	0	0	1	0	0	0	0	0	0	0
34556	4230	2696	"You are right, we need to handle that. I'll search for a similar case in the codebase."	1	0	1	0	0	1	0	0	0	0	0
34555	4231	2697	This changes the semantics a little bit and I'm not sure if it will not break something. Original version expects the pattern to end with '  '. To support Windows I think the RE should be:    or simply (the parenthesis are not necessar	0	0	0	1	0	1	0	0	0	0	0
34555	4232	2698	Semantic change. This will allow non escaped spaces in the definition. I'm not sure if lex/flex allows that. One problem I can think of is a dangling space at the end of a definition. That may produce   some headaches when debugging as it is kinda invisible	0	0	0	1	0	0	0	1	0	0	0
34556	4233	2699	"This is a little goofy, but I'd put 73 here instead of 72 since that's definitely outside the boundary. I can't tell if it's possible for the timings to be such that there's an edge case where it ends up being   inside the boundary and shows up in the ""from"	0	0	0	0	0	1	0	0	0	0	0
34555	4234	2700	Do the added parenthesis serve some other purpose above improved readability? I noted one of your commit mentions a bug. If this is a/the bug I fail to see it. Please help me ;-)	0	0	0	1	0	0	0	0	0	0	0
34555	4235	2701	"All the three lines change semantic. That's OK if necessary or if it improves something, which I don't know. Otherwise I would suggest to only prepend  before the `  ' in the original version. Please comment."	0	0	1	0	0	1	0	0	0	0	0
34555	4236	2702	Those 2 lines above seems OK to me.	0	0	1	0	0	0	0	0	0	0	0
34568	4237	2703	Has this been removed for a reason? It was added in to handle elements with a negative scale value.	0	0	0	0	0	1	0	0	0	0	1
34556	4238	2704	"True, I don't want to add any test cases that fail randomly."	0	0	1	0	0	0	0	0	0	0	0
34555	4239	2705	"Again, this is not only allowing    to precede   , but it changes the semantics. E.g. [  ] accepts *one of*    or   , but I think the intent is actually , put together the correct RE seems to me to be:  ?    which will perform as b"	0	0	1	0	0	1	0	0	0	0	0
34569	4240	2706	This using statement got misplaced	0	0	1	0	0	0	0	0	0	0	1
34569	4241	2707	"could replace [.] with either . or [.]. The former would probably be more efficient, since the latter would be a single option character class."	0	0	1	0	0	1	0	0	0	0	1
34570	4242	2708	"For a comment like this that describes what the method does, go ahead and use a "	0	0	1	0	0	0	0	0	0	0	1
34570	4243	2709	I would call this parameter  since we don't know if it's a shake ID yet.	0	0	1	0	0	1	0	0	0	0	1
34570	4244	2710	"Hmm, you might consider checking if the shake name is a number, and if it is assuming it's an ID so you can skip the extra API request. Looks like there are some shakes, such as, that are named with   numbers, but since you can "	0	0	1	0	0	1	0	0	0	0	1
34326	4245	2711	The information about how many indent characters are used will need to be available. The  function in holds the information about how many characters the code will be indented. Should that be   changed to an exported global so we c	0	0	1	0	0	1	0	0	0	0	0
34572	4246	2712	why the onscroll event? can't we use the timeout as per devices that don't support native position fixed?	0	0	0	1	0	1	0	0	0	0	1
34570	4247	2713	"I would go ahead and  here, so you can avoid the vaguely named  variable entirely."	0	0	1	0	0	1	0	0	0	0	1
34570	4248	2714	"I would call this  both to be a little clearer what it does with sharedfiles, and in case we need to add a  command later somewhy.    Then it would be clear enough to omit the descriptive comment above too.    Hmm, you might"	0	0	1	0	0	1	0	0	0	0	1
34570	4249	2715	"When interpolating one thing into a string, the parentheses aren't necessary, so I omit them. I would write that .    You might be interested to know you have to include a comma to make a single-entry tuple, so it evaluates as "	0	0	1	0	0	1	0	0	0	0	1
34570	4250	2716	Could you change the  description to describe the  command here?	0	0	0	0	0	1	0	0	0	0	1
34570	4251	2717	"I would call this parameter  (in which case the  description would be something like ""the API endpoint to call"")."	0	0	1	0	0	0	0	0	0	0	1
34570	4252	2718	The output might appear cleaner with  and .	0	0	1	0	0	0	0	0	0	0	1
34570	4253	2719	"As for the  command, these help descriptions should include a verb. Just adding ""list the"" to all of them as in 's would be great."	0	0	0	0	0	1	0	0	0	0	1
34570	4254	2720	"Since this can be a name too, I would call this argument simply , and describe it as ""ID or URL name of the shake to list""."	0	0	1	0	0	1	0	0	0	0	1
34570	4255	2721	"The method name  is pretty clear, so I would omit this comment."	0	0	1	0	0	1	0	0	0	0	1
34570	4256	2722	Could you add the spaces around the  in this assignment?	0	0	0	0	0	1	0	0	0	0	1
34570	4257	2723	"The  interpolation operator wants for some spaces too. As above, since there's only one thing interpolated, I would write it ."	0	0	1	0	0	1	0	0	0	0	1
34570	4258	2724	"As above, I'd omit this comment."	0	0	1	0	0	0	0	0	0	0	1
34582	4259	2725	What a weird keyword...	0	0	0	0	0	1	1	0	0	0	1
34583	4260	2726	"this can be DRYer, like doing a for on this methods"	0	0	1	0	0	0	0	0	0	0	1
34583	4261	2727	how about a max length validation on the model for the title .......  just a question...	0	0	0	1	0	1	0	0	0	0	1
33986	4262	2728	this restrict it to the ORM as you are using the old Symfony interface instead of the new Doctrine interface used in all Doctrine bundles in 2.1	0	0	1	0	0	1	0	0	0	0	0
33986	4263	2729	Symfony does not split the use statement into several groups	0	0	1	0	0	0	0	0	0	0	0
33986	4264	2730	"It's mainly because I'm still stuck on Symfony 2.0.X (I'm using trunk of that branch).  Unfortunately, I can't move for now. But if @schmittjoh creates a branch I can easily provide the update for 2.1, which is probably compatible with Symfony 2.1. =)    "	0	0	0	1	0	0	0	0	0	0	0
33986	4265	2731	I don't understand this (you are preventing it under built-in visitors here)	0	0	0	0	0	0	1	1	0	1	0
34251	4266	2732	@jtdaugherty Please see notes from @pames	0	0	1	0	0	0	0	0	0	0	1
34586	4267	2733	I think this could be simplified a little:    	0	0	1	0	0	1	0	0	0	0	-1
33986	4268	2734	It was from my original visitor implementation...I'm removing since it's not affecting anymore.	0	0	1	0	0	0	0	0	0	0	0
34589	4269	2735	"correcting issue I had with returning in range 0,2 rather than 0,1."	0	0	1	0	0	0	0	0	0	0	1
34589	4270	2736	reordered operations to overcome issue with out of bounds. Same change in 3 places.	0	0	1	0	0	0	0	0	0	0	1
34586	4271	2737	"Sure. I wrote it that way as I had in mind to add a class for deprecated vars, so they could be visually distinguished."	0	0	1	0	0	0	0	0	0	0	-1
34592	4272	2738	do you happen to have json with this in it?  sorry if i missed it.	0	1	0	0	0	0	0	0	0	0	1
34403	4273	2739	"I have completely forgotten about , it's better."	0	0	0	0	0	1	0	0	0	0	1
34403	4274	2740	"If T is nested struct,  occurs an error.  In addition, if T has , we can bypass it."	0	0	1	0	0	0	0	0	0	0	1
34593	4275	2741	"As I mentioned in bugzilla I don't think  is a good property name here, it's used for many different things in different contexts, most commonly as a an event target. Also commonly to refer to a target   element. In this case it has totally differen"	0	0	0	0	0	1	0	0	0	0	0
34586	4276	2742	"I don't think that achieves the same ordering, as protocol vars do not have metadata."	0	0	0	0	0	1	0	0	0	0	-1
34593	4277	2743	"""which documents should be applied"" is a correct from I think."	0	0	1	0	0	0	0	0	0	0	0
34593	4278	2744	"could you write utility function like   instead, that way you won't need to beak and it would by way easier to follow. It took me a while to figure out what was going on here."	0	0	0	0	0	1	0	0	0	0	0
34232	4279	2745	Theres archserver but it hasn't made it into facter or past beta.    We could pull request facter to fall back to operatingsystem instead of kernel  	0	0	1	0	0	1	0	0	0	0	1
34372	4280	2746	should this return after ?	0	0	0	0	0	1	0	0	0	0	1
34593	4281	2747	Please add a space before .	0	0	1	0	0	0	0	0	0	0	0
34372	4282	2748	think this comment is out of date	0	0	1	0	0	1	0	0	0	0	1
34326	4283	2749	"well this is another reason that putting some of the dirty source map logic into makes sense, because so much of what it needs to know is in there, including the indent character count.  asks all its s   for s"	0	0	1	0	0	0	0	0	0	0	0
34593	4284	2750	Do you really need an iterator here ? I think plain arrays map / reduce would work just fine here as you iterate over each tab anyway.  Also it won't require non-standard features making it easier for newcomers. 	0	0	1	0	0	0	0	0	0	0	0
34593	4285	2751	You only seem to use  and  so what's a point of adding  and  and use of getters are even more confusing.	0	0	0	0	0	1	1	0	0	0	0
34593	4286	2752	I would very much prefer to have more utility functions than this complex iterator. For example we already have utility function for getting window tabs:    I think	0	0	0	0	0	1	0	0	0	0	0
34372	4287	2753	"do we need to keep track of  at all?  since we're walking from the front/back can't we just keep a  of how many we've popped?    also, in the same walk of the list, once  is 0 we can exit the loop, allowing us to just write out what"	0	0	0	0	0	1	0	0	0	0	1
34372	4288	2754	"would be helpful if we turned the above 3 lines into a little ""new"" helper function to be used here and internally by "	0	0	1	0	0	1	0	0	0	0	1
34597	4289	2755	Why is this instead of msg?	0	0	0	0	0	1	0	0	0	0	1
34605	4290	2756	"Please put these back in the  function, for now."	0	0	0	0	0	1	0	0	0	0	0
34570	4291	2757	"I like this this suggestion and if you are ok with my previous comment, will return the value of the argument after the for loop (no names matched)"	1	0	1	0	0	0	0	0	0	0	1
34570	4292	2758	"My thought here was this:  If the shake argument matches a Shake Name even if its numeric, it should be converted to that shake.   If it cannot be resolved as a known name, then assume its a shake   id and proceed.  The error handling of handling it as a sh"	0	0	1	0	0	0	0	0	0	0	1
34603	4293	2759	"I'm not sure if anything in this method is necessary. The reason I do this with is because I need to convert between different formats (say, a date like '01/2012' to an date format.) So this is there I   would do that transformati"	0	0	1	0	0	0	0	0	0	0	1
34603	4294	2760	"rather than passing  here, I think you should be able to just say "	0	0	1	0	0	1	0	0	0	0	1
34603	4295	2761	"One thing that would be cool is if we could specify the maximum number of characters in the text output. So if we said , then the code would automatically word-wrap everything to 80 characters   when generating text output. Otherwise the text"	0	0	1	0	0	0	0	0	0	0	1
34570	4296	2762	"nice attention to detail there, thanks for the tip on the ,    I was curious about the apparent ambiguity"	1	0	1	0	0	0	0	0	0	0	1
34603	4297	2763	"So, we have contact information and education. What about job experience, etc? Maybe add those to the input json file  and incorporate those in the plain text output?"	0	0	1	0	0	1	0	0	0	0	1
34570	4298	2764	"Nice style,  I was also trying to mimc the wording of the API docs (did you help write those?)"	1	0	1	0	0	0	0	0	0	0	1
34570	4299	2765	"Works for me, I wasn't sure if preserve the original order of keys and whether that would be useful or not."	0	0	1	0	0	0	0	0	0	0	1
34570	4300	2766	I like switching to shake in this situation	0	0	1	0	0	0	0	0	0	0	1
34570	4301	2767	"Missed that one, sure thing."	0	1	0	0	1	0	0	0	0	0	1
34570	4302	2768	"Yup, easier to let the code speak for itself"	0	0	1	0	0	0	0	0	0	0	1
34570	4303	2769	"I ran into a problem with using an optional argument.   It could have been a bug in my original implementation, I'll revisit that in a subsequent commit"	0	0	0	0	0	1	0	0	0	0	1
34227	4304	2770	"Maybe I'm missing something here, but as far as I can see, we're not able to use  here because:    1) these proxies have to be defined in the object's singleton class, so each decorator has its own proxies (which is obvious because defining meth"	0	0	1	1	0	1	0	0	0	0	0
34616	4305	2771	"try to refrain from using ""p"" or ""x"" as variable names in ruby --  would be easier to read in a couple of months."	0	0	0	0	0	1	0	0	0	0	0
34614	4306	2772	"Good job actually cleaning up the discussion here! We also need to clean up choices and votes. However, we could probably take care of all of these with attributes on the models."	0	0	1	0	0	1	0	0	0	0	0
34614	4307	2773	"Um, where did this whole file go? You were probably trying to keep top secret stuff out of the public repo, which is a good goal. However, I think we should talk about the best way to do that."	0	0	0	0	0	1	0	0	0	0	0
34614	4308	2774	"Yeah, I'm not sure what was going on there"	0	0	0	1	0	1	0	0	0	0	0
34614	4309	2775	"So this is actually in the , but for some reason it wasn't being ignored."	0	0	0	0	0	1	0	0	0	0	0
34614	4310	2776	That is how you do block comments in coffeescript	0	0	1	0	0	0	0	0	0	0	0
34616	4311	2777	"I would either move this up to , or into a select statement    "	0	0	1	0	0	0	0	0	0	0	0
